year,team,seed,opponent,win margin,previous tournament,tournament two years back,win percent,wins in last 10,percent of wins away,coach tenure,total seasons coaching,coach final fours,coach championships,coach NBA draft picks,automatic bid,RPI,Sagarin/ SRS,SOS,Total Games,ppg,ppg allowed,Efficiency,Efficiency Allowed,Rbs Per Game,Rbs Per Game Allowed,Steals Per Game,Steals Per Game Allowed,Blocks Per Game,FG%,3-pt%,TS%,free throw rate,assists per game,freshmen play time,sophomore play time,junior play time,senior play time,opp_seed,opp_previous tournament,opp_tournament two years back,opp_win%,opp_wins in last 10,opp_percent of wins away,opp_coach tenure,opp_total seasons coaching,opp_coach final fours,opp_coach championships,opp_coach NBA draft picks,opp_automatic bid,opp_RPI,opp_Sagarin/ SRS,opp_SOS,opp_Total Games,opp_Points Scored Per Game,opp_Points Allowed Per Game,opp_Efficiency,opp_Efficiency Allowed,opp_Rbs Per Game,opp_Rbs Per Game Allowed,opp_Steals Per Game,opp_Steals Per Game Allowed,opp_Blocks Per Game,opp_FG%,opp_3-pt%,opp_TS%,opp_free throw rate,opp_assists per game,opp_freshmen play time,opp_sophomore play time,opp_junior play time,opp_senior play time,Round
1997,Illinois,6,southern california,13,0,1,0.6875,7,0.272727273,1,15,1,0,5,0,,21,41,32,76.5,68.65625,107.2,96.2,33.625,34.96875,7.78125,4.78125,1.96875,44.2,37.7,54.5,36,16.1,12.09090909,5.302325581,21.90909091,29.34782609,11,0,0,0.607142857,7,0.352941176,2,2,0,0,0,0,,36,12,28,79.60714286,76.32142857,102.1,97.8,37.32142857,36.5,9.25,7.25,2.964285714,44.1,34.6,53.6,45,14.9,15.39548023,3.25,0,26.62616822,1
1997,Iowa St,6,illinois st,12,1,1,0.709677419,5,0.227272727,3,11,0,0,3,0,,35,65,31,67.51612903,60.38709677,103,92.1,35.5483871,33.83870968,5.709677419,6.967741935,5.161290323,45.3,40.1,53,41.8,15.6,9.711538462,21.55294118,22.59322034,33.51612903,11,0,0,0.8,8,0.416666667,4,4,0,0,0,1,,51,109,30,74.2,65.66666667,105,92.9,38.96666667,35.23333333,7.133333333,7.666666667,3.6,45.3,35.6,53.8,38.3,17.6,3.090909091,19.36764706,25.90322581,0,1
1997,Louisville,6,massachusettes,8,1,1,0.742857143,5,0.346153846,26,26,3,1,34,0,,46,43,35,75.17142857,70.91428571,105.5,99.6,35.82857143,36.25714286,8.771428571,7.685714286,2.628571429,44.8,33.1,54.1,41.7,15.3,18.33846154,0,16.27659574,23.63768116,11,1,1,0.575757576,7,0.421052632,1,1,0,0,0,0,,54,26,33,66.42424242,64.63636364,102,99.3,37.66666667,35.09090909,6.848484848,6.454545455,5,43,33.5,50.2,32.4,14.8,14.4893617,21.60784314,21.96721311,34,1
1997,Stanford,6,oklahoma,13,1,1,0.733333333,7,0.272727273,11,19,0,0,7,0,,9,27,30,80.9,69.03333333,111.5,95.1,40.23333333,33.73333333,6.933333333,6.533333333,3.933333333,44.8,38.9,55.3,40.9,17.7,11.56410256,19.58870968,17.72,23.86440678,11,1,1,0.633333333,6,0.210526316,3,14,0,0,2,0,,31,84,30,74.26666667,65.33333333,107.1,94.2,35.13333333,33.66666667,8.733333333,6.666666667,3.233333333,43.1,35.1,53.2,42.1,13.3,21.99212598,17.69105691,36,0,1
1997,Charlotte,7,georgetown,12,0,1,0.709677419,8,0.409090909,1,1,0,0,0,0,,52,60,31,71.51612903,65.93548387,104.8,96.6,38.09677419,35.67741935,6.741935484,5.774193548,3.580645161,41.8,34.1,51.3,36.8,14.2,4.019607843,23.61290323,33.48387097,22.04347826,10,1,1,0.666666667,8,0.4,25,25,3,1,26,0,,50,71,30,69.43333333,62.86666667,85.2,86.2,44.93333333,39.76666667,10,9.066666667,6.5,39.9,29.8,45.8,36.5,12.6,14.08955224,17.67307692,35.07894737,32.2,1
1997,Marquette,7,providence,-22,1,0,0.709677419,8,0.409090909,3,11,0,0,1,1,,34,99,31,68.03225806,57.77419355,102.4,87,38.87096774,34.35483871,7.322580645,6.838709677,5.774193548,44,33.9,52.3,38.5,14.5,9.048543689,18.53225806,19.06818182,28.32183908,10,0,0,0.666666667,4,0.291666667,3,12,0,0,5,0,,29,32,36,76.52777778,70.13888889,104.4,95.7,37.19444444,36.05555556,9.333333333,6.861111111,3.833333333,44.7,33.6,53.6,38.7,16.1,11.97802198,20.36363636,1.166666667,28.64971751,1
1997,Wisconsin,7,texas,-13,0,0,0.642857143,7,0.333333333,2,21,0,0,2,0,,37,17,28,59.07142857,55.28571429,94,88,33.96428571,31.60714286,6.678571429,6.928571429,3.392857143,41,33.7,49.7,40.9,11.9,17.29577465,21.54700855,15.87142857,27.32142857,10,1,1,0.6,5,0.222222222,9,26,0,0,9,0,,43,15,30,76.33333333,73.46666667,101.9,98,38.83333333,40.13333333,9.333333333,7.6,4.4,41.3,32.2,51,39.1,12.8,12.56944444,23.26666667,17.90384615,24.94186047,1
1997,Xavier,7,vanderbilt,12,0,1,0.793103448,8,0.391304348,3,4,0,0,0,0,,20,79,29,83.20689655,72.34482759,108.2,94.1,38.03448276,31.34482759,10.96551724,8.482758621,2.75862069,48.8,33.7,57.4,46.9,18.3,22.8961039,24.90517241,15.38983051,8.577777778,10,0,0,0.612903226,7,0.263157895,4,6,0,0,0,0,,48,46,31,69.5483871,65.48387097,100.9,95,31.80645161,34.25806452,9.709677419,7.290322581,1.935483871,44.4,34.4,54.6,50,14.7,15.22680412,22.07843137,27.10752688,0,1
1997,Indiana,8,colorado,-18,1,1,0.666666667,5,0.272727273,26,32,2,2,37,0,,32,18,33,72.63636364,68.09090909,103.9,97.4,36.12121212,35.51515152,6.424242424,6.666666667,3.848484848,43.8,37.4,54.9,49.8,13.9,19.85234899,9.386363636,23.3968254,11.96875,9,0,0,0.6875,5,0.272727273,2,2,0,0,0,0,,57,66,32,73.125,69.625,99.6,94.8,39.03125,41.34375,8.0625,7.03125,5.53125,42,36.2,49.9,40.9,14.7,14.2519685,18.84946237,21.65517241,23.76041667,1
1997,Iowa,8,virginia,13,1,0,0.6875,6,0.272727273,11,26,0,0,15,0,,14,29,32,72.3125,63.6875,109,96,38.46875,28.65625,7.5625,7.96875,4.0625,47.5,39.7,56.3,42,14.7,13.34579439,17.60843373,23.71052632,32.8,9,0,1,0.580645161,4,0.333333333,7,7,0,0,3,0,,30,3,31,67.70967742,65,103.5,99.4,37.03225806,35.61290323,5.419354839,5.838709677,4.290322581,42.7,36.2,51.4,32.8,12.5,12.91150442,19.3,23.13953488,29.19672131,1
1997,Mississippi,8,temple,-22,0,0,0.689655172,8,0.2,5,5,0,0,0,0,,49,72,29,69,63.48275862,102.9,94.7,36.4137931,31.72413793,7.551724138,6.448275862,3.551724138,43.6,30.5,51,37.1,13.5,11.03846154,21.7983871,23.31578947,5.62962963,9,1,1,0.64516129,7,0.35,15,25,0,0,11,0,,23,28,31,66.29032258,60.64516129,105.5,96.6,39.06451613,34,8.096774194,4.806451613,3.774193548,39.8,29.1,48.6,37.8,11.2,24.65100671,1.592592593,25.81553398,0,1
1997,Purdue,8,rhode island,7,1,1,0.6,7,0.333333333,17,19,0,0,13,0,,44,6,30,72.06666667,70.73333333,101.1,99.2,35.7,35.63333333,8.333333333,8.1,3.866666667,42.3,33.9,52.2,43.1,14.7,21.46853147,27.23333333,26.08860759,4.652173913,9,0,0,0.666666667,8,0.4,9,9,0,0,0,0,,17,64,30,80.66666667,70.56666667,110.6,96.8,39.06666667,38.6,8.766666667,7.166666667,4.833333333,46.1,36.3,54.2,33.2,16.1,0,21.93333333,24.78873239,14.68571429,1
1997,Kansas,1,purdue,14,1,1,0.944444444,10,0.294117647,9,9,2,0,6,1,,2,39,36,84.94444444,66.11111111,113,87.9,42.38888889,32.08333333,9.75,8.583333333,6.166666667,48.8,38.1,56.6,45.2,16.6,5.2,14.29801325,17.58163265,24.63492063,8,1,1,0.6,7,0.333333333,17,19,0,0,13,0,,44,6,30,72.06666667,70.73333333,101.1,99.2,35.7,35.63333333,8.333333333,8.1,3.866666667,42.3,33.9,52.2,43.1,14.7,21.46853147,27.23333333,26.08860759,4.652173913,2
1997,Kentucky,1,iowa,6,1,1,0.875,9,0.342857143,8,15,3,1,12,1,,1,23,40,83.125,62.8,112.1,84.7,39.425,34.25,12,6.4,5,47.1,36.9,55,31.3,19.4,11.22222222,23.90526316,10.41935484,25.80412371,8,1,0,0.6875,6,0.272727273,11,26,0,0,15,0,,14,29,32,72.3125,63.6875,109,96,38.46875,28.65625,7.5625,7.96875,4.0625,47.5,39.7,56.3,42,14.7,13.34579439,17.60843373,23.71052632,32.8,2
1997,Minnesota,1,temple,19,0,1,0.885714286,9,0.322580645,11,17,0,0,6,1,,3,24,35,78.31428571,63.37142857,109,88.2,39.2,33.94285714,9.114285714,7,3.171428571,47.9,34.6,54.8,39.4,16,8.763157895,20.73509934,27.28571429,19.54285714,9,1,1,0.64516129,7,0.35,15,25,0,0,11,0,,23,28,31,66.29032258,60.64516129,105.5,96.6,39.06451613,34,8.096774194,4.806451613,3.774193548,39.8,29.1,48.6,37.8,11.2,24.65100671,1.592592593,25.81553398,0,2
1997,UNC,1,colorado ,17,1,1,0.8,10,0.357142857,36,36,5,2,70,1,,4,2,35,77.4,66.68571429,111.4,96,41.57142857,32.2,7.457142857,7.314285714,4.057142857,47.9,37.2,55,33.5,18.1,13.19277108,27.36363636,14.25471698,30.77142857,9,0,0,0.6875,5,0.272727273,2,2,0,0,0,0,,57,66,32,73.125,69.625,99.6,94.8,39.03125,41.34375,8.0625,7.03125,5.53125,42,36.2,49.9,40.9,14.7,14.2519685,18.84946237,21.65517241,23.76041667,2
1997,Duke,2,providence,-11,1,0,0.727272727,7,0.291666667,17,22,7,2,23,0,,5,21,33,79.66666667,66.21212121,113.5,94.3,33.84848485,36.63636364,8.484848485,5.545454545,3.96969697,46.2,38.9,56.6,41.3,14.3,11.94318182,20.46296296,23.95327103,20.76344086,10,0,0,0.666666667,4,0.291666667,3,12,0,0,5,0,,29,32,36,76.52777778,70.13888889,104.4,95.7,37.19444444,36.05555556,9.333333333,6.861111111,3.833333333,44.7,33.6,53.6,38.7,16.1,11.97802198,20.36363636,1.166666667,28.64971751,2
1997,UCLA,2,xavier,13,1,1,0.75,9,0.333333333,1,1,0,0,0,1,,18,11,32,79.9375,73.75,107.6,99.3,37.875,33.84375,8.09375,7.3125,3.84375,52,34.3,58.3,47.3,16.7,2.388888889,17.07246377,30.04210526,25.89130435,7,0,1,0.793103448,8,0.391304348,3,4,0,0,0,0,,20,79,29,83.20689655,72.34482759,108.2,94.1,38.03448276,31.34482759,10.96551724,8.482758621,2.75862069,48.8,33.7,57.4,46.9,18.3,22.8961039,24.90517241,15.38983051,8.577777778,2
1997,Utah,2,charlotte,19,1,1,0.878787879,10,0.344827586,8,13,0,0,4,1,,11,76,33,74.42424242,61.63636364,110.2,91.3,37.87878788,31.39393939,6.272727273,6.212121212,3.272727273,49.6,35.9,57.8,40,17.4,12.25,26.97979798,26.54545455,31.5,7,0,1,0.709677419,8,0.409090909,1,1,0,0,0,0,,52,60,31,71.51612903,65.93548387,104.8,96.6,38.09677419,35.67741935,6.741935484,5.774193548,3.580645161,41.8,34.1,51.3,36.8,14.2,4.019607843,23.61290323,33.48387097,22.04347826,2
1997,Cincinnati,3,iowa st,-1,1,1,0.764705882,7,0.269230769,8,16,1,0,4,0,,8,75,34,80.67647059,65.47058824,115,93.3,39.85294118,30.61764706,7.735294118,6.264705882,2.941176471,49.6,33.2,57.7,47.6,15.4,15.81578947,11.84375,25.28787879,22.82291667,6,1,1,0.709677419,5,0.227272727,3,11,0,0,3,0,,35,65,31,67.51612903,60.38709677,103,92.1,35.5483871,33.83870968,5.709677419,6.967741935,5.161290323,45.3,40.1,53,41.8,15.6,9.711538462,21.55294118,22.59322034,33.51612903,2
1997,New Mexico,3,louisville,-1,1,0,0.757575758,6,0.2,9,22,0,0,10,0,,25,93,33,75.81818182,63.54545455,113.8,95.4,35.75757576,33.36363636,7.03030303,5.818181818,3.96969697,48,37.3,58.4,42.6,16,25.62068966,21.64748201,20,23.81818182,6,1,1,0.742857143,5,0.346153846,26,26,3,1,34,0,,46,43,35,75.17142857,70.91428571,105.5,99.6,35.82857143,36.25714286,8.771428571,7.685714286,2.628571429,44.8,33.1,54.1,41.7,15.3,18.33846154,0,16.27659574,23.63768116,2
1997,Wake Forest,3,stanford,-6,1,1,0.774193548,5,0.416666667,8,11,0,0,3,0,,7,9,31,68.96774194,58.29032258,106.5,90,38.35483871,32.22580645,4.129032258,6.322580645,5.870967742,46.5,36.3,56.3,43.2,13,10.57894737,16.19354839,26.10606061,22.66216216,6,1,1,0.733333333,7,0.272727273,11,19,0,0,7,0,,9,27,30,80.9,69.03333333,111.5,95.1,40.23333333,33.73333333,6.933333333,6.533333333,3.933333333,44.8,38.9,55.3,40.9,17.7,11.56410256,19.58870968,17.72,23.86440678,2
1997,Arizona,4,college of charlseton,4,1,1,0.735294118,6,0.16,14,24,2,0,31,0,,6,5,34,83.88235294,73.26470588,108.4,94.7,40.32352941,38.05882353,10.52941176,7.323529412,2.941176471,45.3,37,53.3,40.7,16.7,18.60795455,27.23880597,31.73684211,0,12,0,0,0.90625,10,0.379310345,18,18,0,0,0,1,,85,246,32,78.25,65.875,110.9,93.4,35.625,34.4375,9.125,6.46875,4.5625,49,36.2,54.9,40.2,16.2,2,14.04054054,23.35416667,31.9375,2
1997,Clemson,4,tulsa,6,1,0,0.696969697,4,0.304347826,3,10,0,0,4,0,,12,8,33,68.15151515,61.45454545,106.2,95.8,34.48484848,30.03030303,6.848484848,6.272727273,2.515151515,44.3,31,52.9,45.7,13.8,11.2295082,20.98888889,28.57894737,23.48979592,5,1,1,0.705882353,6,0.333333333,2,2,0,0,0,0,,22,74,34,72.44117647,62.97058824,104,90.4,41,34.64705882,7.941176471,8.705882353,3.735294118,43.8,34.1,52.9,43.5,15.1,12.10191083,19.88157895,5.666666667,26.32835821,2
1997,St Joseph's,4,boston college,4,0,0,0.787878788,9,0.307692308,2,2,0,0,0,1,,40,44,33,71.24242424,66,105.6,97.8,36.06060606,35.51515152,7.242424242,5.848484848,2.393939394,41.2,37.1,52.4,38.3,14,16.54411765,1.307692308,29.16666667,21.96460177,5,1,0,0.709677419,8,0.409090909,11,15,0,0,5,1,,47,60,31,74.35483871,69.12903226,106.9,99.4,38.51612903,33.32258065,7.709677419,6.741935484,2.806451613,45.2,37.1,54.9,45.8,13.2,2.909090909,18.44680851,27.46236559,18.07207207,2
1997,Villanova,4,california,-8,1,1,0.705882353,6,0.333333333,5,9,0,0,1,0,,16,16,34,75.05882353,67.91176471,107.3,97.1,40.55882353,33.73529412,8.441176471,8.205882353,6,46.2,32.7,54.7,43.5,15.2,16.18644068,18.21359223,0,29.83168317,5,1,0,0.71875,7,0.304347826,1,20,0,0,2,0,,13,13,32,75.0625,67.84375,102.7,92.9,38.0625,35.6875,8.46875,7.40625,4.1875,45.7,32.6,52.8,40.4,16.3,3.980769231,18.87671233,22.31325301,24.52,2
1997,Illinois,6,chattanooga,-12,0,1,0.6875,7,0.272727273,1,15,1,0,5,0,,21,41,32,76.5,68.65625,107.2,96.2,33.625,34.96875,7.78125,4.78125,1.96875,44.2,37.7,54.5,36,16.1,12.09090909,5.302325581,21.90909091,29.34782609,14,0,1,0.685714286,7,0.25,12,12,0,0,0,1,,117,220,35,76.57142857,65.17142857,111.9,95.3,38.6,31.28571429,8.228571429,6.628571429,2.371428571,46.3,33.4,55,41.2,15.2,15.91304348,26.38888889,8.395833333,24.62837838,2
1997,Texas,10,coppin st,1,1,1,0.6,5,0.222222222,9,26,0,0,9,0,,43,15,30,76.33333333,73.46666667,101.9,98,38.83333333,40.13333333,9.333333333,7.6,4.4,41.3,32.2,51,39.1,12.8,12.56944444,23.26666667,17.90384615,24.94186047,15,0,0,0.709677419,9,0.409090909,11,11,0,0,0,1,,156,270,31,79.12903226,72.5483871,104.8,96.1,35.58064516,35.80645161,9.290322581,7.516129032,3.322580645,46.4,33.3,55.8,45.5,12.6,5.894736842,16.66304348,23.5,20.12195122,2
1997,Kansas,1,arizona,-3,1,1,0.944444444,10,0.294117647,9,9,2,0,6,1,,2,39,36,84.94444444,66.11111111,113,87.9,42.38888889,32.08333333,9.75,8.583333333,6.166666667,48.8,38.1,56.6,45.2,16.6,5.2,14.29801325,17.58163265,24.63492063,4,1,1,0.735294118,6,0.16,14,24,2,0,31,0,,6,5,34,83.88235294,73.26470588,108.4,94.7,40.32352941,38.05882353,10.52941176,7.323529412,2.941176471,45.3,37,53.3,40.7,16.7,18.60795455,27.23880597,31.73684211,0,3
1997,Kentucky,1,st joseph's,15,1,1,0.875,9,0.342857143,8,15,3,1,12,1,,1,23,40,83.125,62.8,112.1,84.7,39.425,34.25,12,6.4,5,47.1,36.9,55,31.3,19.4,11.22222222,23.90526316,10.41935484,25.80412371,4,0,0,0.787878788,9,0.307692308,2,2,0,0,0,1,,40,44,33,71.24242424,66,105.6,97.8,36.06060606,35.51515152,7.242424242,5.848484848,2.393939394,41.2,37.1,52.4,38.3,14,16.54411765,1.307692308,29.16666667,21.96460177,3
1997,Minnesota,1,clemson,6,0,1,0.885714286,9,0.322580645,11,17,0,0,6,1,,3,24,35,78.31428571,63.37142857,109,88.2,39.2,33.94285714,9.114285714,7,3.171428571,47.9,34.6,54.8,39.4,16,8.763157895,20.73509934,27.28571429,19.54285714,4,1,0,0.696969697,4,0.304347826,3,10,0,0,4,0,,12,8,33,68.15151515,61.45454545,106.2,95.8,34.48484848,30.03030303,6.848484848,6.272727273,2.515151515,44.3,31,52.9,45.7,13.8,11.2295082,20.98888889,28.57894737,23.48979592,3
1997,UNC,1,california,6,1,1,0.8,10,0.357142857,36,36,5,2,70,1,,4,2,35,77.4,66.68571429,111.4,96,41.57142857,32.2,7.457142857,7.314285714,4.057142857,47.9,37.2,55,33.5,18.1,13.19277108,27.36363636,14.25471698,30.77142857,5,1,0,0.71875,7,0.304347826,1,20,0,0,2,0,,13,13,32,75.0625,67.84375,102.7,92.9,38.0625,35.6875,8.46875,7.40625,4.1875,45.7,32.6,52.8,40.4,16.3,3.980769231,18.87671233,22.31325301,24.52,3
1997,UCLA,2,iowa st,1,1,1,0.75,9,0.333333333,1,1,0,0,0,1,,18,11,32,79.9375,73.75,107.6,99.3,37.875,33.84375,8.09375,7.3125,3.84375,52,34.3,58.3,47.3,16.7,2.388888889,17.07246377,30.04210526,25.89130435,6,1,1,0.709677419,5,0.227272727,3,11,0,0,3,0,,35,65,31,67.51612903,60.38709677,103,92.1,35.5483871,33.83870968,5.709677419,6.967741935,5.161290323,45.3,40.1,53,41.8,15.6,9.711538462,21.55294118,22.59322034,33.51612903,3
1997,Utah,2,stanford,5,1,1,0.878787879,10,0.344827586,8,13,0,0,4,1,,11,76,33,74.42424242,61.63636364,110.2,91.3,37.87878788,31.39393939,6.272727273,6.212121212,3.272727273,49.6,35.9,57.8,40,17.4,12.25,26.97979798,26.54545455,31.5,6,1,1,0.733333333,7,0.272727273,11,19,0,0,7,0,,9,27,30,80.9,69.03333333,111.5,95.1,40.23333333,33.73333333,6.933333333,6.533333333,3.933333333,44.8,38.9,55.3,40.9,17.7,11.56410256,19.58870968,17.72,23.86440678,3
1997,louisville,6,texas  ,15,1,1,0.742857143,5,0.346153846,26,26,3,1,34,0,,46,43,35,75.17142857,70.91428571,105.5,99.6,35.82857143,36.25714286,8.771428571,7.685714286,2.628571429,44.8,33.1,54.1,41.7,15.3,18.33846154,0,16.27659574,23.63768116,10,1,1,0.6,5,0.222222222,9,26,0,0,9,0,,43,15,30,76.33333333,73.46666667,101.9,98,38.83333333,40.13333333,9.333333333,7.6,4.4,41.3,32.2,51,39.1,12.8,12.56944444,23.26666667,17.90384615,24.94186047,3
1997,providence,10,chattanooga,6,0,0,0.666666667,4,0.291666667,3,12,0,0,5,0,,29,32,36,76.52777778,70.13888889,104.4,95.7,37.19444444,36.05555556,9.333333333,6.861111111,3.833333333,44.7,33.6,53.6,38.7,16.1,11.97802198,20.36363636,1.166666667,28.64971751,14,0,1,0.685714286,7,0.25,12,12,0,0,0,1,,117,220,35,76.57142857,65.17142857,111.9,95.3,38.6,31.28571429,8.228571429,6.628571429,2.371428571,46.3,33.4,55,41.2,15.2,15.91304348,26.38888889,8.395833333,24.62837838,3
1997,Kentucky,1,utah,13,1,1,0.875,9,0.342857143,8,15,3,1,12,1,,1,23,40,83.125,62.8,112.1,84.7,39.425,34.25,12,6.4,5,47.1,36.9,55,31.3,19.4,11.22222222,23.90526316,10.41935484,25.80412371,2,1,1,0.878787879,10,0.344827586,8,13,0,0,4,1,,11,76,33,74.42424242,61.63636364,110.2,91.3,37.87878788,31.39393939,6.272727273,6.212121212,3.272727273,49.6,35.9,57.8,40,17.4,12.25,26.97979798,26.54545455,31.5,4
1997,Minnesota,1,ucla,8,0,1,0.885714286,9,0.322580645,11,17,0,0,6,1,,3,24,35,78.31428571,63.37142857,109,88.2,39.2,33.94285714,9.114285714,7,3.171428571,47.9,34.6,54.8,39.4,16,8.763157895,20.73509934,27.28571429,19.54285714,2,1,1,0.75,9,0.333333333,1,1,0,0,0,1,,18,11,32,79.9375,73.75,107.6,99.3,37.875,33.84375,8.09375,7.3125,3.84375,52,34.3,58.3,47.3,16.7,2.388888889,17.07246377,30.04210526,25.89130435,4
1997,UNC,1,louisville,23,1,1,0.8,10,0.357142857,36,36,5,2,70,1,,4,2,35,77.4,66.68571429,111.4,96,41.57142857,32.2,7.457142857,7.314285714,4.057142857,47.9,37.2,55,33.5,18.1,13.19277108,27.36363636,14.25471698,30.77142857,6,1,1,0.742857143,5,0.346153846,26,26,3,1,34,0,,46,43,35,75.17142857,70.91428571,105.5,99.6,35.82857143,36.25714286,8.771428571,7.685714286,2.628571429,44.8,33.1,54.1,41.7,15.3,18.33846154,0,16.27659574,23.63768116,4
1997,Arizona,4,providence,4,1,1,0.735294118,6,0.16,14,24,2,0,31,0,,6,5,34,83.88235294,73.26470588,108.4,94.7,40.32352941,38.05882353,10.52941176,7.323529412,2.941176471,45.3,37,53.3,40.7,16.7,18.60795455,27.23880597,31.73684211,0,10,0,0,0.666666667,4,0.291666667,3,12,0,0,5,0,,29,32,36,76.52777778,70.13888889,104.4,95.7,37.19444444,36.05555556,9.333333333,6.861111111,3.833333333,44.7,33.6,53.6,38.7,16.1,11.97802198,20.36363636,1.166666667,28.64971751,4
1997,Kentucky,1,minnesota,9,1,1,0.875,9,0.342857143,8,15,3,1,12,1,,1,23,40,83.125,62.8,112.1,84.7,39.425,34.25,12,6.4,5,47.1,36.9,55,31.3,19.4,11.22222222,23.90526316,10.41935484,25.80412371,1,0,1,0.885714286,9,0.322580645,11,17,0,0,6,1,,3,24,35,78.31428571,63.37142857,109,88.2,39.2,33.94285714,9.114285714,7,3.171428571,47.9,34.6,54.8,39.4,16,8.763157895,20.73509934,27.28571429,19.54285714,5
1997,UNC,1,arizona,-8,1,1,0.8,10,0.357142857,36,36,5,2,70,1,,4,2,35,77.4,66.68571429,111.4,96,41.57142857,32.2,7.457142857,7.314285714,4.057142857,47.9,37.2,55,33.5,18.1,13.19277108,27.36363636,14.25471698,30.77142857,4,1,1,0.735294118,6,0.16,14,24,2,0,31,0,,6,5,34,83.88235294,73.26470588,108.4,94.7,40.32352941,38.05882353,10.52941176,7.323529412,2.941176471,45.3,37,53.3,40.7,16.7,18.60795455,27.23880597,31.73684211,0,5
1997,Kentucky,1,arizona,-5,1,1,0.875,9,0.342857143,8,15,3,1,12,1,,1,23,40,83.125,62.8,112.1,84.7,39.425,34.25,12,6.4,5,47.1,36.9,55,31.3,19.4,11.22222222,23.90526316,10.41935484,25.80412371,4,1,1,0.735294118,6,0.16,14,24,2,0,31,0,,6,5,34,83.88235294,73.26470588,108.4,94.7,40.32352941,38.05882353,10.52941176,7.323529412,2.941176471,45.3,37,53.3,40.7,16.7,18.60795455,27.23880597,31.73684211,0,6
1998,Arizona,1,nicholis st,39,1,1,0.857142857,9,0.4,15,25,3,1,31,1,,3,23,35,90.77142857,74.57142857,115.7,95,39.22857143,36.48571429,10.05714286,6.571428571,3.228571429,48.8,37.7,57.5,36.5,19.3,5.213114754,18.7987013,24.75714286,29.95714286,16,0,0,0.655172414,9,0.421052632,8,8,0,0,0,1,,202,233,29,76.82758621,75.65517241,103.4,101.9,33.17241379,37.03448276,10.20689655,8.034482759,3.068965517,46,32.6,54,39.4,16.6,8.731707317,21.70175439,18.16935484,24.70886076,1
1998,Duke,1,radford,36,1,1,0.888888889,9,0.375,18,23,7,2,23,0,,1,11,36,85.61111111,64.11111111,116.7,87.4,38.25,35.33333333,9.416666667,5.527777778,5.083333333,47.5,36.9,56.3,42.1,14.3,17.72727273,17.14864865,17.77027027,18.58035714,16,0,0,0.666666667,10,0.3,7,12,0,0,0,0,,199,282,30,75.7,72.06666667,104.7,99.6,34.96666667,34.73333333,7.966666667,8.566666667,3.066666667,47,38.4,56.7,35.7,16.7,4.076923077,18.91463415,20.47457627,26.55462185,1
1998,Kansas,1,prarie view,58,1,1,0.897435897,10,0.285714286,10,10,2,0,8,1,,5,46,39,84.61538462,67.38461538,112.2,89.4,43.15384615,34.15384615,8.076923077,8.102564103,5.641025641,49.3,37.5,56.2,33.2,19.1,11.45454545,13.06896552,29.00934579,21.15384615,16,0,0,0.433333333,7,0.384615385,8,24,0,0,2,1,,285,236,30,72.5,80.13333333,90.5,100,41.6,47.06666667,9.133333333,7.733333333,2.766666667,39.7,26.7,46.2,42,10.5,5.763157895,19.16666667,10.79661017,21.29411765,1
1998,UNC,1,navy,36,1,1,0.894736842,8,0.294117647,1,1,0,0,0,1,,2,5,38,81.92105263,65.63157895,118.2,94.7,39.78947368,32.36842105,6.815789474,6.052631579,4.947368421,51.8,36.2,59.2,42.9,18.4,4.826446281,23.08196721,31.88495575,28.35526316,16,1,0,0.633333333,8,0.368421053,6,27,0,0,17,1,,184,260,30,71.06666667,64.7,97.9,89.1,40.16666667,34.93333333,9.4,8.066666667,3.233333333,43.4,29.7,49.8,40.4,13.8,9.391891892,12.76744186,21.01818182,17.39130435,1
1998,Cincinnati,2,northern arizona,3,1,1,0.818181818,9,0.222222222,9,17,1,0,5,1,,14,77,33,76.06060606,63.18181818,108,89.7,40.12121212,31.78787879,7.818181818,6.303030303,4.424242424,45.7,34.7,54.2,47.6,12.5,6.352941176,28.6,20.00757576,23.40769231,15,0,0,0.724137931,9,0.333333333,4,4,0,0,0,1,,85,218,29,80.20689655,67.37931034,112.5,94.5,33.86206897,30.68965517,7.793103448,7.448275862,2.862068966,51.1,43,62,39.7,18.1,23.77142857,16.54320988,19.10309278,18.87755102,1
1998,Kentucky,2,south carolina st,15,1,1,0.897435897,9,0.314285714,1,7,0,0,3,1,,4,9,39,80.07692308,66.97435897,111.7,93.5,42.07692308,33.84615385,8.743589744,6.948717949,6.153846154,48.2,36.7,55.8,33.8,17.7,8.363636364,14.73684211,25.62337662,19.63157895,15,0,1,0.733333333,9,0.454545455,11,11,0,0,0,1,,207,296,30,74.36666667,69.96666667,104,97.9,36.16666667,34.5,7.3,6.7,4.3,46.2,39.8,55.1,46.2,10.7,23.48453608,12.8245614,25.10869565,0,1
1998,Purdue,2,delaware,39,1,1,0.777777778,7,0.321428571,18,20,0,0,13,0,,7,13,36,83.72222222,72.27777778,113.4,97.9,37.19444444,35.05555556,8.694444444,7.25,3.805555556,48.4,37.4,58,39.5,18.9,12.10526316,18.41847826,28,30.98550725,15,0,0,0.666666667,8,0.3,3,3,0,0,0,1,,159,193,30,73.03333333,70.36666667,99,95.3,35.73333333,36.76666667,8,7.9,2.933333333,44.5,36.3,53.8,40.7,14,22.55172414,19.48958333,17.15217391,32.45,1
